,title,review,star,Product,polarity,subjectivity
15,"Great Buy it does what's supposed to , satisfied with my decision i  would recommend ! no regrets. hope it helps","Great Buy it does what's supposed to , satisfied with my decision i  would recommend ! no regrets. hope it helpsWould of love for Amazon Prime to Have the GREEN since is a good Color",5.0 out of 5 stars,soupiweightedbase.csv,0.41250000000000003,0.575
16,Good cup for those with Huntington's disease,works well for my wife's Huntington's disease,5.0 out of 5 stars,soupiweightedbase.csv,0.0,0.0
17,Five Stars,Wonderful product. Exactly what we were looking for.,5.0 out of 5 stars,soupiweightedbase.csv,0.625,0.625
0,This cup is a lifesaver.,"Excellent produce!My mother (87 yrs old) is in a nursing home, under Hospice care, with throat cancer.  She is able to drink her meals, with this cup.",5.0 out of 5 stars,soupkirimon.csv,0.5333333333333333,0.6083333333333333
1,"Nice concept, but lacking in function",It works as long as you have a good sized coffee container and it is reasonably full.  Deep in a small or container or where it is near the bottom controlling the amount of coffee you scoop is difficult.,5.0 out of 5 stars,soupkirimon.csv,0.04999999999999998,0.5357142857142857
2,Safe,"Excellent for dementia individuals who have choking issues and need thickened beverages, no straw required, which is good, straws promote aspiration of liquids into lungs.",5.0 out of 5 stars,soupkirimon.csv,0.85,0.8
3,"Ease of handling, drink from.","Purchased for Alzheimer’s patient with difficulty holding items. The ridges make it easier and the “sippy” spout keeps her from getting too much liquids at once with her difficulty swallowing, possibly choking.",4.0 out of 5 stars,soupkirimon.csv,0.1,0.6
4,Not as advertised,"Would love to give this no stars!NOT LEAK PROOF!!!! Not even close! Liquids pour out it easily, just having it on its side liquids drain out, beyond disappointment",1.0 out of 5 stars,soupkirimon.csv,0.2777777777777778,0.6111111111111112
5,Great for elderly folks who still want to feed themselves!,This cup really allows my elderly mom to feed herself soup.  It is sturdy and seems to tolerate the microwave and dishwasher just fine.,5.0 out of 5 stars,soupkirimon.csv,0.30833333333333335,0.35
6,Easy to handle,"It is leak proof, thick, and easy to clean.",5.0 out of 5 stars,soupkirimon.csv,0.16666666666666666,0.6694444444444444
7,Works greT,Just what we needed for family member in hospital bed,5.0 out of 5 stars,soupkirimon.csv,0.0,0.0
8,This cup is not worth the money,It is not by no means leak proof in any way. Not happy with these cups at all,1.0 out of 5 stars,soupkirimon.csv,-0.4,1.0
9,Leaks,Would not stay sealed,1.0 out of 5 stars,soupkirimon.csv,0.0,0.0
10,Child-sized,"I was looking for a cup for an adult stroke patient and this looked ideal.  It is actually a child-sized cup, and I should have realized when I read who many ounces it holds.  Totally my fault that I didn't read the description more closely.  Still usable, I just have to refill more often. Other than that, it's great!",4.0 out of 5 stars,soupkirimon.csv,0.375,0.5305555555555556
11,"Great cup for advanced special needs users, straw drinkers and good hand/head control.",I would work great for special needs person with good hand mouth control.  Handle not secured made the “removable” but we needed it to be right/glued.  Moth spout was to long and kept hitting her teeth.  Great cup for more advanced users of special needs. Just wasn’t what we needed.,4.0 out of 5 stars,soupkirimon.csv,0.4830357142857143,0.5928571428571429
12,Not for elderly,Not anything like I thought... way too small for an adult. If used by elderly they have hold their head back.  Hard to hold.  Saw photos of a man drinking and looked bigger.  Very disappointed,2.0 out of 5 stars,soupkirimon.csv,-0.23611111111111113,0.4527777777777778
13,Terrible,"My mother in law is blind so we bought this for her. It's terrible! Leaks, spills. I've never received anything that I did not like from Amazon, but this was not a good purchase. We will throw it out.",1.0 out of 5 stars,soupkirimon.csv,-0.6166666666666667,0.7555555555555555
14,Handling for elderly,Poor. Cheap quality,1.0 out of 5 stars,soupkirimon.csv,0.0,0.6499999999999999
15,Not worth it.,Not leak proof. Tip over and it will still spill. We actually put a straw in it 4 my dad since too much drink comes out when he tips cup 2 drink.  Only plus is I can usually catch him b4 all of his drink ends up on the furniture.,2.0 out of 5 stars,soupkirimon.csv,-0.012499999999999997,0.3875
16,Not spill proof,It’s not spill proof,1.0 out of 5 stars,soupkirimon.csv,0.0,0.0
17,Disappointed,Product is fairly made. Handle unstable. Seal under lid falls out constantly when screwing on lid. Absolutely not spill/leak proof. I have to handle for my patients. Not as perceived for medical adaptive equipment. Entirely to costly for the poor quality of product.,1.0 out of 5 stars,soupkirimon.csv,0.033333333333333326,0.5597222222222222
18,worthless....,worthless...,1.0 out of 5 stars,soupkirimon.csv,-0.8,0.9
19,Not at all leak or spill proof,Neither of the 2 lids prevent any kind of spill. Liquid will come out easily. The handle is so loose it promotes spilling.,1.0 out of 5 stars,soupkirimon.csv,0.3188034188034188,0.6675213675213675
20,Look for better product,Very small Cup and very thin material. Slip on handle is unstable. Not safe for a child and to small for audit use.,1.0 out of 5 stars,soupkirimon.csv,-0.33625,0.605
21,Is not leak proof.,Small cup is easy to fill. Is NOT spill proof or spill resistant.,2.0 out of 5 stars,soupkirimon.csv,0.09166666666666667,0.6166666666666667
22,Not big enough,Not big enough,3.0 out of 5 stars,soupkirimon.csv,0.0,0.3
23,Too small,This cup is not spill proof. Disappointed,1.0 out of 5 stars,soupkirimon.csv,-0.75,0.75
24,Dislike,The cup is very sharp at the top .. I washed it twice and both times I cut the top of my hand. The handle moves a lot doesn’t have a good grip on the cup itself,3.0 out of 5 stars,soupkirimon.csv,0.384375,0.64375
25,Ok Cup,This cup was smaller than I expected and the handle can move up & down slightly which made my 92-year old friend a little nervous when she first used it-so we secured it with a rubber band underneath the handle to stop the slipping. She also couldn’t tip the cup to her mouth to drink out of it so we now use straws in the spout and she likes that.,3.0 out of 5 stars,soupkirimon.csv,-0.044965277777777785,0.3111111111111111
26,Not as describdd,Thus does not control flow at all. Can't be used.,1.0 out of 5 stars,soupkirimon.csv,0.0,0.0
27,I was disappointed 🙁,"Disappointed in themCheap, no insulationPoor seal qualityLook like dollar storecupsThe only good feature is the long spout",1.0 out of 5 stars,soupkirimon.csv,-0.025000000000000012,0.6875
28,Works good,"This cup has been very helpful for my Father in law who has Parkeninsons and is in hospice it is easy to use and lightweight, an somewhat spillproof.",5.0 out of 5 stars,soupkirimon.csv,0.31666666666666665,0.5666666666666667
29,Works  well,Got this f or someone  who has trouble  holding  things.  Works  well. They  love  it.,5.0 out of 5 stars,soupkirimon.csv,0.15,0.4
0,Overpriced but works as described,"I Initially gave this cup 1 star because it leaked. I called the 800 number and the manufacturer walked me through the correct placement of the handles, which corrected the leaking issue. The handles snap on and once on, should not be removed again. When correctly attached, the handles should slightly overlap the top rim of the cup.  I was also instructed not to fill the cup all the way to the fill line and to take apart the two parts of the lid for cleaning. NThat said, I still feel the cup is overpriced. Also, my father does not like that he has to tip his head so far back to sip from the cup.",3.0 out of 5 stars,soupprovale.csv,0.08666666666666667,0.3333333333333333
1,The Provale Cup dispenses 1 Tbsp of un-thickened liquid at a time and it did satisfy his thirst until he was able to heal and ...,After my husband's series of seizures it left his esophagus damaged and he aspirated making it necessary to drink honey thickened fluids.  He has always be a huge water drinker and the thickened liquids did not quench his thirst at all.  The Provale Cup dispenses 1 Tbsp of un-thickened liquid at a time and it did satisfy his thirst until he was able to heal and drink liquids out of a normal cup again.,5.0 out of 5 stars,soupprovale.csv,0.16666666666666666,0.5291666666666667
2,A truly amazing cup to assist my husband in swallowing without aspirating,A truly amazing cup to assist my husband in swallowing without aspirating. It would be helpful if it was a little less costly so I would be able to have more that 1.I have recommended this product to many people.Thanks again.,5.0 out of 5 stars,soupprovale.csv,0.29097222222222224,0.5152777777777778
3,Overpriced,"This cup is overpriced considering the fact that it leaks non stop. I have to change my clients shirt any time she wants to drink anything other than water. For $36+ you'd think they could design this a little better. Breaks too easily, accidental drops are bound to happen with the population that need these devices.We're searching for another alternative rather than waste her limited funds on another of these.",2.0 out of 5 stars,soupprovale.csv,0.07848639455782314,0.3501700680272109
4,Does Amazon want to keep customers?,"Unfortunately these cups were flawed in that the 2 handles could not be placed on the cup because it caused leakage. We were able to make it work with one handle. But for the price, it was a cheap product. Returning them was not an option. We tried other types but to no avail. We found ourselves returning items and now that Amazon has this new return policy...(too many returns will knock me off their customer list) we decided to keep this defective product.",3.0 out of 5 stars,soupprovale.csv,0.058766233766233765,0.5935064935064934
